id,domain,status,purchase_price,renewal_price,attractiveness,demand,length,registrar,created_at,expires_at,status_verified_at
53402df2-62fd-40cd-a88e-b1a1555ed9e4,earthworms.cloud,available,,,high,low,10,,,,
52f94a0d-e3cb-41a0-9fcd-31be23ae30f9,untainted.cloud,available,3.98,32.98,high,low,9,namecheap,,,10/09/2026 18:22
1df8bead-c08f-4a78-b6a1-795f1732665b,elector.cloud,available,,,high,high,7,,,,
7feb9db4-49b1-41db-9612-cbe4f4477b02,countersign.cloud,available,,,high,medium,11,,,,
6ca822d0-d248-46b4-bf9b-605988f5674e,texted.cloud,available,5.29,25.99,medium,low,6,namesilo,,,20/09/2026 17:16
87592ffe-68ab-40ce-9c91-df63a7f90306,goalpost.cloud,available,,,high,high,8,,,,
0795b72e-8f87-4587-8276-0539c2fabb70,reembark.cloud,available,,,high,high,8,,,,
7e223a66-0003-439c-9602-fde6fdf0a56b,seasick.cloud,available,3.98,32.98,high,low,7,namecheap,,,
bfea27a4-3953-4aae-98ac-f640bacbca22,hadamard.cloud,available,,,high,high,8,,,,
8aff64a1-badc-4d8e-adbe-382b4603d6a8,grandpapa.cloud,available,,,high,high,9,,,,
93f56830-440f-4d51-aa0e-b22ab5fd529b,thinkers.cloud,available,,,high,medium,8,,,,
af313ef2-fb95-4518-8dd2-fd83e2b091f9,burden.cloud,available,32.98,,high,low,6,namecheap,,,
c46d17e3-86d7-486e-965c-46db51337080,atlas.cloud,resell,,,high,medium,5,GoDaddy,12/02/2020 14:39,13/02/2027 14:08,20/09/2026 21:47
31b226b7-9ba3-4799-ab5a-6473fe0cc830,mpaa.cloud,available,,,high,high,4,,,,
0285f8e4-6e12-4998-838f-83540626c771,denominators.cloud,available,,,medium,low,12,,,,
1efe6467-297c-4952-9f20-40a5614e5a5e,brush.cloud,resell,,,high,low,5,"Chengdu West Dimension Digital Technology Co., LTD",13/05/2019 00:26,13/05/2027 00:26,
0b07e928-1d3e-46a1-90cc-54ae29aff89b,amaranthus.cloud,available,5.29,25.99,high,low,10,namesilo,,,18/09/2026 15:51
3ecd7e40-c7d4-4fd1-b80a-afa6669d2401,nearer.cloud,available,5.29,25.99,high,low,6,namesilo,,,
71c866b5-02d1-4e40-851a-fb0112e4102d,merchant.cloud,available,,,high,high,8,,,,
623f8e85-b85c-43f8-bfec-b3c6c0b8b435,bootless.cloud,available,3.98,32.98,medium,low,8,namecheap,,,10/08/2026 19:37
7b0e9ce6-b11d-46d4-bc02-a1496e2e7a56,bottom.cloud,resell,,,high,low,6,Porkbun LLC,09/05/2019 00:26,09/05/2027 00:26,09/08/2026 11:50
0b97e78a-5463-4a7b-a6fd-9f827113b1e3,westleigh.cloud,available,,,high,high,9,,,,
d27ee1e7-dfad-47b6-a366-40bf103fb260,proudest.cloud,available,,,high,low,8,,,,
ab9762db-ff82-4024-80a5-477631b94ff1,manboy.cloud,available,,,high,high,7,,,,
8376d9bc-411d-4972-b880-bedcfaf42879,xerography.cloud,available,,,high,high,10,,,,
68c73800-c362-4c5d-b432-98ad75433b8a,ingrown.cloud,available,3.98,32.98,high,low,7,namecheap,,,22/08/2026 04:56
d07430c9-1cd3-4795-8684-d7803f4dc711,assents.cloud,available,,,medium,low,7,,,,
b51471e8-c12b-47e1-bb6f-412e882f9f15,contrasting.cloud,available,5.29,25.99,high,low,11,namesilo,,,
8da477b5-4ac8-4848-a3c7-6670b4dc3059,counterchanged.cloud,available,,,high,high,14,,,,
341cd114-c143-4195-a228-c1881e452984,sermonise.cloud,available,,,high,high,9,,,,
013906b7-2407-4d94-978e-f55d66dbdc56,reminiscent.cloud,available,,,high,high,11,,,,
3f52b91e-b671-4c8f-b153-53f00656003f,railroading.cloud,available,,,high,low,11,,,,
1cd0d4d2-790b-4558-ac07-50cc00a23703,panipat.cloud,available,5.29,25.99,medium,low,7,namesilo,,,22/09/2026 15:36
bc7f595a-42df-4545-bd2a-4bf2b29410fe,sextet.cloud,available,3.98,32.98,high,low,6,namecheap,,,
e88179ae-9553-4772-8ef1-9fa4951e8c2f,copinula.cloud,available,,,high,high,8,,,,
f5dbe028-42cc-4afa-9d37-47f5d0dba7a0,digitization.cloud,available,,,high,low,12,,,,
97f01fc2-53d2-46b9-ad23-99bef909889e,musclebound.cloud,available,,,high,high,11,,,,
74039827-8e1c-4aad-b46d-0544c53d7349,frienemy.cloud,available,,,high,high,8,,,,
c417cff5-f134-4cfc-8e52-2e6750e7cee0,souvenir.cloud,available,,,high,high,8,,,,
595397ca-a25d-4c67-834e-ab4c2df8315c,amative.cloud,available,3.98,32.98,medium,low,7,namecheap,,,
55adfac2-ea81-40e4-8b85-6b95f160df36,gardens.cloud,available,,,high,medium,7,,,,
379cb9d1-7229-4d64-812d-b199ac76f863,kinjarapu.cloud,available,,,high,high,9,,,,
5a4e2181-4adb-4442-a096-8c0347830ba8,judaic.cloud,available,3.98,32.98,high,low,6,namecheap,,,22/08/2026 13:17
6bed3dd0-fd23-46b8-92e5-f563cbc4a030,trekkies.cloud,available,,,high,low,8,,,,
90ceb992-b6f2-46da-aa42-ecc935c11266,fame.cloud,premium,224,280,high,low,4,namecheap,,,
2a274d84-b6be-49c2-9a3e-ed6e345a6b69,guest.cloud,resell,,,high,low,5,Porkbun LLC,16/08/2019 00:01,16/08/2027 00:01,20/09/2026 22:50
9867f7a5-a64b-46df-ba8a-101396296090,reassured.cloud,available,3.98,32.98,high,low,9,namecheap,,,09/09/2026 11:12
a1ba6afc-2781-4406-a0ce-2d072380b17f,wonderment.cloud,available,,,high,high,10,,,,
2d20bba0-7898-421f-96e0-e8faad4c31e3,danceable.cloud,available,39.99,39.99,high,low,9,name.com,,,13/08/2026 16:59
76ebe93b-9065-4636-a79a-1db43386bec6,spotless.cloud,available,3.98,32.98,high,low,8,namecheap,,,21/08/2026 20:48
382964d3-0466-4412-9215-694e3182ec46,dab.cloud,available,,,high,high,3,,,,
f4015845-007c-408e-8212-0713a5be27da,euroskeptic.cloud,available,,,high,high,11,,,,
8e5496aa-52d3-4eda-bb65-3c418f58c74c,endocrine.cloud,available,3.98,32.98,high,low,9,namecheap,,,17/08/2026 01:00
70b35d86-3cf8-4f5f-85fc-4190864d6344,weighs.cloud,available,,,high,low,6,,,,
43592b1f-7ae1-49da-b707-9da79f99d44a,quests.cloud,available,,,high,medium,6,,,,
57f44c66-071c-4471-b158-fd7d21b86fe6,shonky.cloud,available,,,high,high,6,,,,
7d7a91d8-0679-467b-9267-e110b5f66f59,teachingly.cloud,available,,,high,high,10,,,,
c858ad31-31be-44d7-9b07-20c1ec27cef6,funneling.cloud,available,,,high,high,9,,,,
a4933732-e27b-4b61-a2f7-87e3e3201e20,jugful.cloud,available,,,high,high,6,,,,
b1ba21cb-855a-481c-8f08-ddcbd1d2003c,papergirl.cloud,available,,,high,high,10,,,,
